"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 20, 2013","14,776.0","15,101.0","15,115.0","14,729.0","31.62K","-2.25%"
"Jun 21, 2013","14,867.8","14,775.0","14,884.0","14,770.0","1.37K","0.62%"
"Jun 24, 2013","14,588.0","14,715.0","14,731.0","14,474.0","295.05K","-1.88%"
"Jun 25, 2013","14,690.0","14,595.0","14,738.0","14,527.0","187.96K","0.70%"
"Jun 26, 2013","14,824.0","14,684.0","14,865.0","14,621.0","149.39K","0.91%"
"Jun 27, 2013","14,936.0","14,831.0","15,003.0","14,820.0","143.04K","0.76%"
"Jun 28, 2013","14,824.0","14,937.0","15,002.0","14,801.0","179.85K","-0.75%"
"Jul 01, 2013","14,882.0","14,833.0","15,012.0","14,791.0","140.99K","0.39%"
"Jul 02, 2013","14,861.0","14,886.0","14,980.0","14,795.0","156.30K","-0.14%"
"Jul 03, 2013","14,916.0","14,860.0","14,957.0","14,751.0","109.63K","0.37%"
"Jul 04, 2013","15,031.0","14,931.0","15,062.0","14,921.0","-","0.77%"
"Jul 05, 2013","15,076.0","14,920.0","15,112.0","14,895.0","167.66K","0.30%"
"Jul 08, 2013","15,160.0","15,080.0","15,200.0","15,063.0","111.44K","0.56%"
"Jul 09, 2013","15,222.0","15,165.0","15,258.0","15,162.0","99.48K","0.41%"
"Jul 10, 2013","15,243.0","15,232.0","15,318.0","15,192.0","138.63K","0.14%"
"Jul 11, 2013","15,393.0","15,299.0","15,419.0","15,299.0","105.73K","0.98%"
"Jul 12, 2013","15,369.0","15,385.0","15,433.0","15,347.0","96.85K","-0.16%"
"Jul 15, 2013","15,416.0","15,367.0","15,444.0","15,361.0","63.04K","0.31%"
"Jul 16, 2013","15,391.0","15,416.0","15,433.0","15,352.0","80.53K","-0.16%"
"Jul 17, 2013","15,440.0","15,388.0","15,459.0","15,345.0","128.74K","0.32%"
"Jul 18, 2013","15,481.0","15,431.0","15,533.0","15,400.0","103.10K","0.27%"
"Jul 19, 2013","15,506.0","15,465.0","15,511.0","15,429.0","88.57K","0.16%"
"Jul 22, 2013","15,491.0","15,507.0","15,541.0","15,458.0","69.81K","-0.10%"
"Jul 23, 2013","15,513.0","15,495.0","15,547.0","15,486.0","80.29K","0.14%"
"Jul 24, 2013","15,500.0","15,515.0","15,564.0","15,438.0","124.47K","-0.08%"
"Jul 25, 2013","15,484.0","15,498.0","15,504.0","15,398.0","121.98K","-0.10%"
"Jul 26, 2013","15,498.0","15,494.0","15,522.0","15,343.0","122.85K","0.09%"
"Jul 29, 2013","15,483.0","15,493.0","15,505.0","15,422.0","94.95K","-0.10%"
"Jul 30, 2013","15,493.0","15,481.0","15,537.0","15,419.0","118.30K","0.06%"
"Jul 31, 2013","15,433.0","15,483.0","15,580.0","15,431.0","168.44K","-0.39%"
"Aug 01, 2013","15,550.0","15,477.0","15,595.0","15,472.0","114.61K","0.76%"
"Aug 02, 2013","15,590.0","15,567.0","15,600.0","15,496.0","95.40K","0.26%"
"Aug 05, 2013","15,554.0","15,585.0","15,597.0","15,524.0","67.12K","-0.23%"
"Aug 06, 2013","15,474.0","15,544.0","15,564.0","15,414.0","115.80K","-0.51%"
"Aug 07, 2013","15,442.0","15,462.0","15,466.0","15,375.0","106.89K","-0.21%"
"Aug 08, 2013","15,452.0","15,448.0","15,523.0","15,371.0","138.44K","0.06%"
"Aug 09, 2013","15,375.0","15,454.0","15,472.0","15,305.0","142.97K","-0.50%"
"Aug 12, 2013","15,387.0","15,373.0","15,404.0","15,290.0","108.26K","0.08%"
"Aug 13, 2013","15,411.0","15,398.0","15,474.0","15,306.0","145.40K","0.16%"
"Aug 14, 2013","15,304.0","15,416.0","15,426.0","15,281.0","145.18K","-0.69%"
"Aug 15, 2013","15,070.0","15,286.0","15,300.0","15,056.0","187.54K","-1.53%"
"Aug 16, 2013","15,038.0","15,060.0","15,113.0","15,028.0","146.21K","-0.21%"
"Aug 19, 2013","15,002.0","15,040.0","15,078.0","14,977.0","112.97K","-0.24%"
"Aug 20, 2013","14,985.0","14,997.0","15,047.0","14,959.0","117.49K","-0.11%"
"Aug 21, 2013","14,847.0","14,986.0","14,998.0","14,826.0","188.84K","-0.92%"
"Aug 22, 2013","14,939.0","14,830.0","14,965.0","14,802.0","129.89K","0.62%"
"Aug 23, 2013","14,990.0","14,943.0","15,006.0","14,904.0","117.30K","0.34%"
"Aug 26, 2013","14,931.0","14,985.0","15,033.0","14,920.0","100.67K","-0.39%"
"Aug 27, 2013","14,758.0","14,938.0","14,943.0","14,744.0","176.68K","-1.16%"
"Aug 28, 2013","14,806.0","14,756.0","14,849.0","14,740.0","114.21K","0.33%"
"Aug 29, 2013","14,834.0","14,795.0","14,901.0","14,782.0","116.31K","0.19%"
"Aug 30, 2013","14,795.0","14,846.0","14,894.0","14,745.0","129.79K","-0.26%"
"Sep 02, 2013","14,896.0","14,857.0","14,920.0","14,852.0","-","0.68%"
"Sep 03, 2013","14,827.0","14,850.0","14,927.0","14,761.0","168.75K","-0.46%"
"Sep 04, 2013","14,924.0","14,818.0","14,950.0","14,782.0","114.04K","0.65%"
"Sep 05, 2013","14,917.0","14,935.0","14,972.0","14,895.0","87.53K","-0.05%"
"Sep 06, 2013","14,909.0","14,910.0","15,002.0","14,776.0","198.20K","-0.05%"
"Sep 09, 2013","15,036.0","14,908.0","15,083.0","14,892.0","116.47K","0.85%"
"Sep 10, 2013","15,173.0","15,053.0","15,189.0","15,040.0","146.44K","0.91%"
"Sep 11, 2013","15,330.0","15,183.0","15,345.0","15,162.0","124.99K","1.03%"
"Sep 12, 2013","15,313.0","15,339.0","15,347.0","15,284.0","127.07K","-0.11%"
"Sep 13, 2013","15,382.0","15,316.0","15,397.0","15,282.0","56.30K","0.45%"
"Sep 16, 2013","15,504.0","15,445.0","15,640.0","15,445.0","47.99K","0.79%"
"Sep 17, 2013","15,533.0","15,514.0","15,559.0","15,480.0","35.09K","0.19%"
"Sep 18, 2013","15,662.0","15,544.0","15,712.0","15,472.0","32.74K","0.83%"
"Sep 19, 2013","15,644.0","15,670.0","15,727.0","15,628.0","26.29K","-0.11%"
"Sep 20, 2013","15,639.3","15,650.0","15,661.0","15,622.0","1.01K","-0.03%"
"Sep 23, 2013","15,326.0","15,430.0","15,455.0","15,305.0","141.51K","-2.00%"
"Sep 24, 2013","15,286.0","15,332.0","15,370.0","15,261.0","128.97K","-0.26%"
"Sep 25, 2013","15,210.0","15,282.0","15,306.0","15,183.0","158.67K","-0.50%"
"Sep 26, 2013","15,261.0","15,213.0","15,319.0","15,208.0","128.40K","0.34%"
"Sep 27, 2013","15,195.0","15,296.0","15,299.0","15,134.0","132.11K","-0.43%"
"Sep 30, 2013","15,046.0","15,117.0","15,119.0","15,001.0","162.62K","-0.98%"
"Oct 01, 2013","15,120.0","15,087.0","15,140.0","15,033.0","154.55K","0.49%"
"Oct 02, 2013","15,025.0","15,136.0","15,137.0","14,968.0","155.07K","-0.63%"
"Oct 03, 2013","14,906.0","15,027.0","15,031.0","14,870.0","228.92K","-0.79%"
"Oct 04, 2013","14,998.0","14,893.0","15,009.0","14,891.0","127.74K","0.62%"
"Oct 07, 2013","14,851.0","14,940.0","14,951.0","14,841.0","142.57K","-0.98%"
"Oct 08, 2013","14,714.0","14,848.0","14,876.0","14,677.0","218.47K","-0.92%"
"Oct 09, 2013","14,728.0","14,686.0","14,782.0","14,648.0","236.85K","0.10%"
"Oct 10, 2013","15,033.0","14,723.0","15,053.0","14,720.0","190.96K","2.07%"
"Oct 11, 2013","15,175.0","15,025.0","15,193.0","14,949.0","144.84K","0.94%"
"Oct 14, 2013","15,225.0","15,078.0","15,243.0","15,037.0","137.86K","0.33%"
"Oct 15, 2013","15,095.0","15,236.0","15,265.0","15,082.0","207.71K","-0.85%"
"Oct 16, 2013","15,249.0","15,110.0","15,311.0","15,086.0","165.93K","1.02%"
"Oct 17, 2013","15,296.0","15,239.0","15,313.0","15,137.0","131.64K","0.31%"
"Oct 18, 2013","15,316.0","15,297.0","15,353.0","15,260.0","126.57K","0.13%"
"Oct 21, 2013","15,322.0","15,327.0","15,367.0","15,297.0","86.51K","0.04%"
"Oct 22, 2013","15,398.0","15,321.0","15,459.0","15,304.0","164.32K","0.50%"
"Oct 23, 2013","15,351.0","15,405.0","15,405.0","15,303.0","135.65K","-0.31%"
"Oct 24, 2013","15,454.0","15,361.0","15,475.0","15,347.0","120.03K","0.67%"
"Oct 25, 2013","15,497.0","15,462.0","15,514.0","15,416.0","99.72K","0.28%"
"Oct 28, 2013","15,518.0","15,493.0","15,574.0","15,468.0","95.13K","0.14%"
"Oct 29, 2013","15,616.0","15,517.0","15,626.0","15,483.0","101.87K","0.63%"
"Oct 30, 2013","15,553.0","15,623.0","15,676.0","15,508.0","163.28K","-0.40%"
"Oct 31, 2013","15,477.0","15,541.0","15,592.0","15,483.0","143.55K","-0.49%"
"Nov 01, 2013","15,542.0","15,524.0","15,589.0","15,481.0","127.93K","0.42%"
"Nov 04, 2013","15,575.0","15,540.0","15,610.0","15,523.0","94.88K","0.21%"
"Nov 05, 2013","15,550.0","15,574.0","15,589.0","15,456.0","140.63K","-0.16%"
"Nov 06, 2013","15,683.0","15,553.0","15,698.0","15,546.0","133.81K","0.86%"
"Nov 07, 2013","15,567.0","15,678.0","15,779.0","15,539.0","209.61K","-0.74%"
"Nov 08, 2013","15,700.0","15,544.0","15,719.0","15,495.0","171.25K","0.85%"
"Nov 11, 2013","15,723.0","15,708.0","15,743.0","15,677.0","80.94K","0.15%"
"Nov 12, 2013","15,710.0","15,728.0","15,752.0","15,657.0","116.72K","-0.08%"
"Nov 13, 2013","15,779.0","15,702.0","15,811.0","15,613.0","141.16K","0.44%"
"Nov 14, 2013","15,839.0","15,783.0","15,851.0","15,763.0","125.84K","0.38%"
"Nov 15, 2013","15,913.0","15,839.0","15,930.0","15,825.0","98.26K","0.47%"
"Nov 18, 2013","15,938.0","15,913.0","15,994.0","15,895.0","125.39K","0.16%"
"Nov 19, 2013","15,934.0","15,950.0","15,993.0","15,909.0","139.07K","-0.03%"
"Nov 20, 2013","15,878.0","15,932.0","15,989.0","15,834.0","189.28K","-0.35%"
"Nov 21, 2013","15,975.0","15,880.0","15,986.0","15,848.0","120.60K","0.61%"
"Nov 22, 2013","16,027.0","15,972.0","16,043.0","15,948.0","107.02K","0.33%"
"Nov 25, 2013","16,062.0","16,038.0","16,100.0","16,028.0","121.23K","0.22%"
"Nov 26, 2013","16,060.0","16,051.0","16,098.0","16,045.0","99.33K","-0.01%"
"Nov 27, 2013","16,074.0","16,060.0","16,096.0","16,043.0","79.00K","0.09%"
"Nov 28, 2013","16,110.0","16,101.0","16,135.0","16,093.0","-","0.22%"
"Nov 29, 2013","16,066.0","16,080.0","16,162.0","16,061.0","69.97K","-0.27%"
"Dec 02, 2013","15,998.0","16,096.0","16,114.0","15,972.0","118.92K","-0.42%"
"Dec 03, 2013","15,891.0","15,988.0","16,004.0","15,847.0","147.13K","-0.67%"
"Dec 04, 2013","15,886.0","15,896.0","15,954.0","15,785.0","183.57K","-0.03%"
"Dec 05, 2013","15,817.0","15,892.0","15,899.0","15,802.0","138.38K","-0.43%"
"Dec 06, 2013","16,013.0","15,819.0","16,075.0","15,819.0","152.07K","1.24%"
"Dec 09, 2013","16,026.0","16,019.0","16,054.0","16,003.0","86.16K","0.08%"
"Dec 10, 2013","15,978.0","16,027.0","16,047.0","15,962.0","100.67K","-0.30%"
"Dec 11, 2013","15,836.0","15,989.0","16,020.0","15,820.0","155.00K","-0.89%"
"Dec 12, 2013","15,741.0","15,837.0","15,856.0","15,702.0","145.05K","-0.60%"
"Dec 13, 2013","15,757.0","15,738.0","15,793.0","15,716.0","55.06K","0.10%"
"Dec 16, 2013","15,880.0","15,753.0","15,935.0","15,665.0","54.03K","0.78%"
"Dec 17, 2013","15,869.0","15,879.0","15,926.0","15,835.0","37.01K","-0.07%"
"Dec 18, 2013","16,166.0","15,870.0","16,185.0","15,810.0","33.87K","1.87%"
"Dec 19, 2013","16,175.0","16,170.0","16,197.0","16,098.0","23.26K","0.06%"
"Dec 20, 2013","16,209.5","16,175.0","16,219.0","16,172.0","2.10K","0.21%"
"Dec 23, 2013","16,238.0","16,208.0","16,257.0","16,205.0","53.23K","0.18%"
"Dec 24, 2013","16,303.0","16,243.0","16,305.0","16,223.0","19.94K","0.40%"
"Dec 26, 2013","16,422.0","16,306.0","16,428.0","16,306.0","37.80K","0.73%"
"Dec 27, 2013","16,421.0","16,426.0","16,466.0","16,390.0","53.73K","-0.01%"
"Dec 30, 2013","16,439.0","16,417.0","16,450.0","16,406.0","39.27K","0.11%"
"Dec 31, 2013","16,494.0","16,445.0","16,540.0","16,436.0","38.31K","0.33%"
"Jan 01, 2014","16,522.0","16,522.0","16,522.0","16,522.0","-","0.17%"
"Jan 02, 2014","16,388.0","16,473.0","16,495.0","16,353.0","97.79K","-0.81%"
"Jan 03, 2014","16,407.0","16,391.0","16,454.0","16,336.0","93.30K","0.12%"
"Jan 06, 2014","16,365.0","16,399.0","16,472.0","16,336.0","115.13K","-0.26%"
"Jan 07, 2014","16,454.0","16,355.0","16,496.0","16,355.0","110.39K","0.54%"
"Jan 08, 2014","16,407.0","16,459.0","16,483.0","16,356.0","120.76K","-0.29%"
"Jan 09, 2014","16,391.0","16,407.0","16,470.0","16,313.0","132.74K","-0.10%"
"Jan 10, 2014","16,381.0","16,392.0","16,460.0","16,317.0","138.31K","-0.06%"
"Jan 13, 2014","16,214.0","16,387.0","16,393.0","16,179.0","139.48K","-1.02%"
"Jan 14, 2014","16,299.0","16,211.0","16,312.0","16,182.0","135.76K","0.52%"
"Jan 15, 2014","16,408.0","16,302.0","16,444.0","16,290.0","114.96K","0.67%"
"Jan 16, 2014","16,324.0","16,413.0","16,426.0","16,312.0","96.50K","-0.51%"
"Jan 17, 2014","16,397.0","16,343.0","16,435.0","16,321.0","114.28K","0.45%"
"Jan 20, 2014","16,401.0","16,404.0","16,404.0","16,368.0","-","0.02%"
"Jan 21, 2014","16,355.0","16,395.0","16,489.0","16,253.0","158.16K","-0.28%"
"Jan 22, 2014","16,317.0","16,328.0","16,382.0","16,274.0","106.55K","-0.23%"
"Jan 23, 2014","16,151.0","16,316.0","16,354.0","16,078.0","174.73K","-1.02%"
"Jan 24, 2014","15,816.0","16,151.0","16,181.0","15,795.0","233.44K","-2.07%"
"Jan 27, 2014","15,787.0","15,801.0","15,887.0","15,722.0","257.32K","-0.18%"
"Jan 28, 2014","15,876.0","15,783.0","15,943.0","15,761.0","157.57K","0.56%"
"Jan 29, 2014","15,698.0","15,934.0","15,983.0","15,643.0","284.15K","-1.12%"
"Jan 30, 2014","15,733.0","15,689.0","15,846.0","15,666.0","178.29K","0.22%"
"Jan 31, 2014","15,630.0","15,741.0","15,753.0","15,550.0","220.50K","-0.65%"
"Feb 03, 2014","15,292.0","15,644.0","15,697.0","15,280.0","271.07K","-2.16%"
"Feb 04, 2014","15,338.0","15,323.0","15,417.0","15,282.0","211.68K","0.30%"
"Feb 05, 2014","15,367.0","15,342.0","15,415.0","15,276.0","200.22K","0.19%"
"Feb 06, 2014","15,549.0","15,383.0","15,577.0","15,377.0","179.06K","1.18%"
"Feb 07, 2014","15,739.0","15,563.0","15,749.0","15,471.0","206.30K","1.22%"
"Feb 10, 2014","15,739.0","15,748.0","15,758.0","15,675.0","106.80K","0.00%"
"Feb 11, 2014","15,929.0","15,741.0","15,972.0","15,736.0","147.45K","1.21%"
"Feb 12, 2014","15,943.0","15,925.0","16,008.0","15,897.0","123.10K","0.09%"
"Feb 13, 2014","15,979.0","15,943.0","16,012.0","15,822.0","144.23K","0.23%"
"Feb 14, 2014","16,127.0","15,980.0","16,148.0","15,911.0","121.85K","0.93%"
"Feb 17, 2014","16,149.5","16,126.0","16,185.5","16,101.0","-","0.14%"
"Feb 18, 2014","16,107.0","16,120.0","16,189.0","16,077.0","130.08K","-0.26%"
"Feb 19, 2014","16,016.0","16,107.0","16,201.0","16,004.0","187.53K","-0.56%"
"Feb 20, 2014","16,100.0","16,021.0","16,137.0","15,947.0","165.70K","0.52%"
"Feb 21, 2014","16,093.0","16,104.0","16,171.0","16,072.0","135.68K","-0.04%"
"Feb 24, 2014","16,186.0","16,099.0","16,281.0","16,039.0","133.87K","0.58%"
"Feb 25, 2014","16,187.0","16,180.0","16,235.0","16,122.0","144.45K","0.01%"
"Feb 26, 2014","16,178.0","16,196.0","16,244.0","16,135.0","147.75K","-0.06%"
"Feb 27, 2014","16,272.0","16,192.0","16,288.0","16,102.0","161.93K","0.58%"
"Feb 28, 2014","16,307.0","16,282.0","16,388.0","16,210.0","194.04K","0.22%"
"Mar 03, 2014","16,148.0","16,225.0","16,228.0","16,058.0","251.62K","-0.98%"
"Mar 04, 2014","16,381.0","16,154.0","16,409.0","16,152.0","185.84K","1.44%"
"Mar 05, 2014","16,355.0","16,379.0","16,405.0","16,330.0","129.28K","-0.16%"
"Mar 06, 2014","16,415.0","16,366.0","16,439.0","16,344.0","120.22K","0.37%"
"Mar 07, 2014","16,448.0","16,415.0","16,508.0","16,389.0","175.28K","0.20%"
"Mar 10, 2014","16,413.0","16,437.0","16,459.0","16,326.0","123.91K","-0.21%"
"Mar 11, 2014","16,336.0","16,408.0","16,458.0","16,320.0","149.37K","-0.47%"
"Mar 12, 2014","16,339.0","16,336.0","16,366.0","16,256.0","173.32K","0.02%"
"Mar 13, 2014","16,116.0","16,347.0","16,412.0","16,084.0","255.77K","-1.36%"
"Mar 14, 2014","16,061.0","16,124.0","16,169.0","16,047.0","76.74K","-0.34%"
"Mar 17, 2014","16,235.0","16,056.0","16,275.0","15,979.0","36.59K","1.08%"
"Mar 18, 2014","16,331.0","16,247.0","16,373.0","16,200.0","42.31K","0.59%"
"Mar 19, 2014","16,213.0","16,327.0","16,364.0","16,120.0","31.16K","-0.72%"
"Mar 20, 2014","16,339.0","16,214.0","16,352.0","16,153.0","22.83K","0.78%"
"Mar 21, 2014","16,499.2","16,325.0","16,398.0","16,317.0","3.16K","0.98%"
"Mar 24, 2014","16,202.0","16,214.0","16,303.0","16,134.0","183.02K","-1.80%"
"Mar 25, 2014","16,298.0","16,209.0","16,331.0","16,192.0","180.94K","0.59%"
"Mar 26, 2014","16,179.0","16,295.0","16,392.0","16,170.0","193.91K","-0.73%"
"Mar 27, 2014","16,182.0","16,203.0","16,229.0","16,112.0","190.51K","0.02%"
"Mar 28, 2014","16,240.0","16,197.0","16,341.0","16,181.0","155.05K","0.36%"
"Mar 31, 2014","16,373.0","16,276.0","16,404.0","16,276.0","136.91K","0.82%"
"Apr 01, 2014","16,449.0","16,377.0","16,488.0","16,359.0","108.90K","0.46%"
"Apr 02, 2014","16,487.0","16,452.0","16,510.0","16,431.0","115.12K","0.23%"
"Apr 03, 2014","16,501.0","16,490.0","16,531.0","16,451.0","116.78K","0.08%"
"Apr 04, 2014","16,356.0","16,507.0","16,574.0","16,312.0","245.04K","-0.88%"
"Apr 07, 2014","16,178.0","16,354.0","16,363.0","16,167.0","202.70K","-1.09%"
"Apr 08, 2014","16,180.0","16,187.0","16,226.0","16,107.0","169.95K","0.01%"
"Apr 09, 2014","16,360.0","16,178.0","16,371.0","16,174.0","152.56K","1.11%"
"Apr 10, 2014","16,110.0","16,366.0","16,384.0","16,078.0","210.43K","-1.53%"
"Apr 11, 2014","15,981.0","16,129.0","16,147.0","15,939.0","231.78K","-0.80%"
"Apr 14, 2014","16,096.0","15,947.0","16,113.0","15,881.0","190.50K","0.72%"
"Apr 15, 2014","16,205.0","16,100.0","16,257.0","15,988.0","277.40K","0.68%"
"Apr 16, 2014","16,331.0","16,245.0","16,366.0","16,222.0","163.73K","0.78%"
"Apr 17, 2014","16,343.0","16,309.0","16,386.0","16,279.0","-","0.07%"
"Apr 21, 2014","16,371.0","16,346.0","16,392.0","16,334.0","49.86K","0.17%"
"Apr 22, 2014","16,458.0","16,364.0","16,498.0","16,342.0","112.79K","0.53%"
"Apr 23, 2014","16,460.0","16,455.0","16,505.0","16,411.0","99.05K","0.01%"
"Apr 24, 2014","16,431.0","16,495.0","16,513.0","16,384.0","157.84K","-0.18%"
"Apr 25, 2014","16,324.0","16,405.0","16,414.0","16,264.0","153.93K","-0.65%"
"Apr 28, 2014","16,397.0","16,330.0","16,436.0","16,242.0","209.16K","0.45%"
"Apr 29, 2014","16,467.0","16,398.0","16,493.0","16,390.0","124.19K","0.43%"
"Apr 30, 2014","16,511.0","16,460.0","16,526.0","16,432.0","134.48K","0.27%"
"May 01, 2014","16,488.0","16,515.0","16,537.0","16,456.0","81.62K","-0.14%"
"May 02, 2014","16,447.0","16,492.0","16,550.0","16,418.0","163.09K","-0.25%"
"May 05, 2014","16,444.0","16,449.0","16,483.0","16,307.0","126.42K","-0.02%"
"May 06, 2014","16,360.0","16,462.0","16,489.0","16,333.0","129.24K","-0.51%"
"May 07, 2014","16,468.0","16,360.0","16,480.0","16,305.0","210.45K","0.66%"
"May 08, 2014","16,510.0","16,471.0","16,572.0","16,442.0","190.82K","0.26%"
"May 09, 2014","16,527.0","16,496.0","16,542.0","16,451.0","141.29K","0.10%"
"May 12, 2014","16,655.0","16,531.0","16,670.0","16,530.0","112.54K","0.77%"
"May 13, 2014","16,675.0","16,664.0","16,694.0","16,652.0","95.14K","0.12%"
"May 14, 2014","16,587.0","16,680.0","16,694.0","16,557.0","114.27K","-0.53%"
"May 15, 2014","16,421.0","16,594.0","16,619.0","16,366.0","211.38K","-1.00%"
"May 16, 2014","16,465.0","16,416.0","16,471.0","16,377.0","130.93K","0.27%"
"May 19, 2014","16,481.0","16,466.0","16,497.0","16,387.0","101.15K","0.10%"
"May 20, 2014","16,337.0","16,480.0","16,505.0","16,310.0","151.41K","-0.87%"
"May 21, 2014","16,499.0","16,342.0","16,521.0","16,326.0","143.97K","0.99%"
"May 22, 2014","16,528.0","16,490.0","16,560.0","16,467.0","98.77K","0.18%"
"May 23, 2014","16,586.0","16,525.0","16,593.0","16,522.0","73.94K","0.35%"
"May 26, 2014","16,626.0","16,599.5","16,649.0","16,588.5","-","0.24%"
"May 27, 2014","16,654.0","16,593.0","16,666.0","16,589.0","93.97K","0.17%"
"May 28, 2014","16,628.0","16,656.0","16,691.0","16,601.0","93.98K","-0.16%"
"May 29, 2014","16,681.0","16,630.0","16,687.0","16,608.0","78.75K","0.32%"
"May 30, 2014","16,704.0","16,676.0","16,708.0","16,635.0","92.53K","0.14%"
"Jun 02, 2014","16,722.0","16,704.0","16,744.0","16,669.0","91.66K","0.11%"
"Jun 03, 2014","16,713.0","16,722.0","16,727.0","16,678.0","82.00K","-0.05%"
"Jun 04, 2014","16,718.0","16,715.0","16,733.0","16,662.0","83.97K","0.03%"
"Jun 05, 2014","16,818.0","16,721.0","16,837.0","16,696.0","157.90K","0.60%"
"Jun 06, 2014","16,932.0","16,822.0","16,940.0","16,816.0","104.40K","0.68%"
"Jun 09, 2014","16,936.0","16,940.0","16,962.0","16,908.0","78.01K","0.02%"
"Jun 10, 2014","16,942.0","16,930.0","16,953.0","16,889.0","81.78K","0.04%"
"Jun 11, 2014","16,855.0","16,944.0","16,945.0","16,815.0","108.35K","-0.51%"
"Jun 12, 2014","16,750.0","16,853.0","16,882.0","16,704.0","126.23K","-0.62%"
"Jun 13, 2014","16,769.0","16,751.0","16,791.0","16,711.0","57.56K","0.11%"
"Jun 16, 2014","16,774.0","16,768.0","16,804.0","16,698.0","49.31K","0.03%"
"Jun 17, 2014","16,805.0","16,782.0","16,831.0","16,727.0","52.64K","0.18%"
"Jun 18, 2014","16,898.0","16,807.0","16,913.0","16,735.0","39.78K","0.55%"
"Jun 19, 2014","16,916.0","16,895.0","16,923.0","16,858.0","24.89K","0.11%"
"Jun 20, 2014","16,977.0","16,904.0","16,974.0","16,904.0","2.07K","0.36%"
"Jun 23, 2014","16,840.0","16,855.0","16,911.0","16,808.0","95.63K","-0.81%"
"Jun 24, 2014","16,752.0","16,829.0","16,885.0","16,717.0","142.75K","-0.52%"
"Jun 25, 2014","16,771.0","16,743.0","16,803.0","16,699.0","129.82K","0.11%"
"Jun 26, 2014","16,762.0","16,771.0","16,800.0","16,659.0","150.59K","-0.05%"
"Jun 27, 2014","16,757.0","16,768.0","16,782.0","16,687.0","109.97K","-0.03%"
"Jun 30, 2014","16,740.0","16,753.0","16,787.0","16,717.0","101.19K","-0.10%"
"Jul 01, 2014","16,876.0","16,757.0","16,919.0","16,749.0","127.88K","0.81%"
"Jul 02, 2014","16,899.0","16,880.0","16,911.0","16,873.0","74.31K","0.14%"
"Jul 03, 2014","16,976.0","16,895.0","16,994.0","16,886.0","71.93K","0.46%"
"Jul 04, 2014","16,972.0","16,977.0","16,979.5","16,964.5","-","-0.02%"
"Jul 07, 2014","16,946.0","16,968.0","16,994.0","16,908.0","96.81K","-0.15%"
"Jul 08, 2014","16,860.0","16,944.0","16,952.0","16,796.0","148.16K","-0.51%"
"Jul 09, 2014","16,913.0","16,860.0","16,927.0","16,838.0","115.99K","0.31%"
"Jul 10, 2014","16,842.0","16,914.0","16,920.0","16,722.0","171.72K","-0.42%"
"Jul 11, 2014","16,881.0","16,836.0","16,893.0","16,786.0","104.40K","0.23%"
"Jul 14, 2014","16,978.0","16,878.0","17,017.0","16,877.0","92.37K","0.57%"
"Jul 15, 2014","16,988.0","16,981.0","17,045.0","16,932.0","155.71K","0.06%"
"Jul 16, 2014","17,057.0","17,003.0","17,069.0","16,991.0","112.02K","0.41%"
"Jul 17, 2014","16,941.0","17,041.0","17,085.0","16,888.0","225.01K","-0.68%"
"Jul 18, 2014","17,032.0","16,889.0","17,050.0","16,835.0","155.63K","0.54%"
"Jul 21, 2014","16,983.0","17,021.0","17,029.0","16,908.0","129.46K","-0.29%"
"Jul 22, 2014","17,033.0","16,979.0","17,069.0","16,976.0","118.91K","0.29%"
"Jul 23, 2014","17,025.0","17,022.0","17,067.0","16,992.0","113.53K","-0.05%"
"Jul 24, 2014","16,998.0","17,031.0","17,063.0","16,965.0","119.19K","-0.16%"
"Jul 25, 2014","16,891.0","16,977.0","17,005.0","16,846.0","153.13K","-0.63%"
"Jul 28, 2014","16,916.0","16,893.0","16,938.0","16,808.0","131.72K","0.15%"
"Jul 29, 2014","16,845.0","16,914.0","16,993.0","16,840.0","152.80K","-0.42%"
"Jul 30, 2014","16,821.0","16,848.0","16,926.0","16,751.0","197.89K","-0.14%"
"Jul 31, 2014","16,494.0","16,822.0","16,822.0","16,488.0","259.86K","-1.94%"
"Aug 01, 2014","16,416.0","16,509.0","16,549.0","16,370.0","264.17K","-0.47%"
"Aug 04, 2014","16,486.0","16,429.0","16,528.0","16,378.0","137.61K","0.43%"
"Aug 05, 2014","16,366.0","16,488.0","16,500.0","16,299.0","208.32K","-0.73%"
"Aug 06, 2014","16,395.0","16,369.0","16,442.0","16,272.0","162.86K","0.18%"
"Aug 07, 2014","16,321.0","16,393.0","16,459.0","16,280.0","189.17K","-0.45%"
"Aug 08, 2014","16,479.0","16,322.0","16,502.0","16,208.0","190.97K","0.97%"
"Aug 11, 2014","16,515.0","16,479.0","16,581.0","16,474.0","123.13K","0.22%"
"Aug 12, 2014","16,519.0","16,525.0","16,560.0","16,465.0","116.95K","0.02%"
"Aug 13, 2014","16,619.0","16,537.0","16,634.0","16,519.0","104.07K","0.61%"
"Aug 14, 2014","16,682.0","16,626.0","16,692.0","16,597.0","88.75K","0.38%"
"Aug 15, 2014","16,631.0","16,687.0","16,742.0","16,537.0","192.44K","-0.31%"
"Aug 18, 2014","16,793.0","16,666.0","16,815.0","16,657.0","97.40K","0.97%"
